OBJECTID,elevation
188101,521.0
188102,2049.0
188113,233.0
188133,595.0
188154,84.0
188199,2074.0
188231,506.0
188240,100.0
188242,486.0
188250,1599.0
188284,621.0
188291,277.0
188335,1104.0
188360,97.0
188371,1060.0
188410,113.0
188434,76.0
188439,41.0
188447,520.0
188472,133.0
188476,1333.0
188493,2739.0
188510,2222.0
188513,109.0
188523,850.0
188588,1081.0
188600,1666.0
188669,1449.0
188686,113.0
188697,2278.0
188734,3119.0
188737,2722.0
188754,88.0
188815,146.0
188851,124.0
188867,88.0
188879,70.0
188906,99.0
188924,1444.0
188952,104.0
188955,93.0
188957,91.0
188970,54.0
188977,112.0
188987,101.0
189020,162.0
189037,508.0
189059,171.0
189067,2660.0
189101,1041.0
189131,697.0
189136,151.0
189184,133.0
189188,2249.0
189201,210.0
189209,513.0
189227,569.0
189255,363.0
189267,94.0
189271,3005.0
189273,146.0
189279,335.0
189313,29.0
189334,170.0
189343,2348.0
189344,1354.0
189366,1771.0
189385,104.0
189443,766.0
189451,2578.0
189459,1867.0
189503,96.0
189510,962.0
189515,94.0
189548,374.0
189557,96.0
189559,1347.0
189566,56.0
189569,1309.0
189575,292.0
189579,1533.0
189581,480.0
189587,637.0
189608,278.0
189618,145.0
189672,1128.0
189725,1358.0
189751,2070.0
189797,128.0
189820,41.0
189845,1187.0
189870,155.0
189882,134.0
189937,303.0
189959,60.0
189970,98.0
189976,172.0
189981,81.0
190005,2710.0
190013,417.0
190040,148.0
190096,591.0
190103,937.0
190104,106.0
190110,2105.0
190134,89.0
190149,154.0
190154,339.0
190155,2452.0
190165,161.0
190221,1073.0
190223,679.0
190239,1336.0
190263,30.0
190343,78.0
190356,2053.0
190398,5.0
190404,1272.0
190419,2161.0
190433,2881.0
190445,294.0
190488,158.0
190491,341.0
190503,1836.0
190506,1440.0
190507,2213.0
190538,80.0
190542,1101.0
190553,282.0
190558,748.0
190561,1926.0
190562,144.0
190567,148.0
190600,165.0
190660,5.0
190690,614.0
190694,746.0
190704,122.0
190706,99.0
190713,47.0
190721,442.0
190728,996.0
190730,1230.0
190736,317.0
190757,1352.0
190786,564.0
190792,2311.0
190818,1293.0
190819,1346.0
190849,1820.0
190876,934.0
190885,137.0
190896,746.0
190913,700.0
190933,749.0
190943,113.0
190982,2353.0
190990,1570.0
191046,242.0
191047,148.0
191085,1938.0
191102,1024.0
191138,764.0
191156,1610.0
191178,129.0
191192,77.0
191194,359.0
191236,1970.0
191248,32.0
191266,503.0
191273,118.0
191292,81.0
191295,40.0
191316,1844.0
191342,1942.0
191361,77.0
191365,145.0
191371,684.0
191372,143.0
191398,350.0
191424,153.0
191437,2031.0
191449,633.0
191455,449.0
191516,175.0
191563,16.0
191566,98.0
191567,135.0
191598,21.0
191608,1794.0
191628,655.0
191649,22.0
191723,91.0
191746,582.0
191747,966.0
191748,313.0
191754,323.0
191761,264.0
191763,33.0
191773,1961.0
191780,88.0
191784,2444.0
191877,64.0
191891,325.0
191899,468.0
191906,117.0
191909,2570.0
191951,3245.0
191964,913.0
191966,2172.0
191987,1004.0
192005,22.0
192009,943.0
192062,1257.0
192087,87.0
192096,130.0
192108,2056.0
192129,270.0
192149,149.0
192166,73.0
192167,155.0
192189,155.0
192190,117.0
192232,72.0
192235,1446.0
192247,1607.0
192290,82.0
192291,376.0
192302,150.0
192303,145.0
192312,1515.0
192322,2286.0
192328,100.0
192365,111.0
192421,147.0
192430,89.0
192461,152.0
192467,111.0
192504,2706.0
192507,380.0
192517,1297.0
192528,7.0
192535,786.0
192616,58.0
192624,334.0
192628,315.0
192645,1360.0
192646,126.0
192653,1132.0
192680,977.0
192683,1984.0
192692,81.0
192725,143.0
192730,401.0
192735,98.0
192748,599.0
192752,74.0
192765,625.0
192780,107.0
192793,58.0
192803,108.0
192808,1383.0
192811,2894.0
192840,104.0
192858,625.0
192862,31.0
192891,440.0
192898,1193.0
192927,1181.0
192932,134.0
192990,2565.0
193036,369.0
193038,453.0
193047,1595.0
193051,42.0
193083,2182.0
193132,1516.0
193149,780.0
193195,184.0
193247,191.0
193253,312.0
193264,1035.0
193266,2187.0
193274,107.0
193292,89.0
193321,925.0
193332,875.0
193396,2792.0
193397,2138.0
193430,91.0
193446,80.0
193451,946.0
193486,1603.0
193494,45.0
193499,148.0
193500,1757.0
193515,145.0
193568,1567.0
193572,3045.0
193611,525.0
193616,130.0
193644,1111.0
193653,141.0
193717,134.0
193725,596.0
193735,89.0
193750,1271.0
193802,2199.0
193823,590.0
193828,100.0
193834,105.0
193841,70.0
193920,93.0
193949,68.0
193952,104.0
193963,76.0
193968,41.0
193976,37.0
193980,112.0
194004,864.0
194007,510.0
194040,1292.0
194062,402.0
194068,2142.0
194072,1066.0
194084,1717.0
194090,67.0
194108,98.0
194120,39.0
194158,95.0
194160,622.0
194185,507.0
194199,1462.0
194200,1804.0
194238,403.0
194284,127.0
194285,87.0
194302,10.0
194310,144.0
194314,1465.0
194362,340.0
194408,110.0
194415,1594.0
194437,680.0
194451,1787.0
194471,119.0
194501,2337.0
194502,365.0
194519,73.0
194521,1416.0
194527,1305.0
194537,249.0
194598,604.0
194609,142.0
194611,268.0
194616,338.0
194643,1369.0
194651,183.0
194703,120.0
194723,2335.0
194764,302.0
194852,437.0
194864,67.0
194869,459.0
194875,2249.0
194882,1158.0
194896,174.0
194903,161.0
194967,320.0
194985,95.0
194999,90.0
195009,26.0
195029,1727.0
195066,1483.0
195073,660.0
195103,44.0
195105,31.0
195109,2535.0
195114,2086.0
195156,1289.0
195202,344.0
195222,68.0
195232,120.0
195254,134.0
195265,16.0
195309,301.0
195384,89.0
195431,78.0
195437,115.0
195453,1055.0
195460,1437.0
195494,785.0
195504,53.0
195511,2086.0
195520,529.0
195526,1176.0
195530,136.0
195546,882.0
195551,2340.0
195568,102.0
195589,709.0
195606,1042.0
195627,447.0
195657,89.0
195664,1418.0
195667,374.0
195672,1363.0
195695,753.0
195704,2062.0
195705,1101.0
195735,1694.0
195747,140.0
195759,116.0
195765,45.0
195766,725.0
195784,78.0
195785,167.0
195790,1345.0
195815,273.0
195829,1365.0
195850,1956.0
195880,1488.0
195882,2772.0
195888,170.0
195890,2475.0
195919,44.0
195943,685.0
195960,2897.0
195961,81.0
195985,149.0
196027,1639.0
196030,313.0
196066,109.0
196092,1325.0
196096,115.0
196099,136.0
196100,59.0
196117,94.0
196119,20.0
196132,6.0
196138,87.0
196172,2535.0
196175,138.0
196176,831.0
196184,2136.0
196275,27.0
196311,203.0
196345,2041.0
196364,1215.0
196416,1830.0
196455,2645.0
196462,114.0
196467,101.0
196502,2620.0
196511,157.0
196519,88.0
196523,43.0
196543,137.0
196561,2719.0
196568,356.0
196573,1181.0
196590,142.0
196611,2018.0
196618,304.0
196629,1688.0
196698,559.0
196703,1945.0
196709,102.0
196721,29.0
196741,1462.0
196767,330.0
196790,1598.0
196821,834.0
196835,1184.0
196839,168.0
196844,141.0
196858,18.0
196861,143.0
196877,9.0
196891,23.0
196916,135.0
196918,79.0
196935,821.0
196941,346.0
196950,602.0
197026,546.0
197063,1521.0
197104,149.0
197108,249.0
197112,78.0
197120,7.0
197125,136.0
197159,119.0
197160,231.0
197182,710.0
197213,153.0
197233,106.0
197244,6.0
197260,1335.0
197265,1001.0
197278,315.0
197291,1027.0
197293,250.0
197300,101.0
197356,417.0
197357,2131.0
197378,1655.0
197379,2846.0
197404,994.0
197421,1767.0
197422,494.0
197444,1771.0
197513,361.0
197522,107.0
197530,126.0
197554,512.0
197559,2025.0
197565,167.0
197567,100.0
197606,825.0
197608,2445.0
197622,69.0
197636,97.0
197661,812.0
197699,1805.0
197714,273.0
197740,148.0
197769,1062.0
197828,304.0
197875,99.0
197887,4.0
197899,1501.0
197910,96.0
197928,101.0
197934,785.0
197965,383.0
197992,134.0
198007,140.0
198026,1388.0
198034,1053.0
198056,1876.0
198057,65.0
198083,576.0
198098,153.0
198111,124.0
198131,42.0
198138,126.0
198159,1196.0
198166,91.0
198286,1411.0
198295,147.0
198335,352.0
198343,113.0
198369,115.0
198372,1530.0
198376,153.0
198383,1195.0
198387,84.0
198388,521.0
198399,121.0
198424,21.0
198440,60.0
198478,138.0
198483,103.0
198493,112.0
198509,168.0
198527,105.0
198530,1471.0
198618,307.0
198641,115.0
198643,7.0
198649,74.0
198661,119.0
198663,138.0
198668,1720.0
198686,191.0
198703,1225.0
198732,140.0
198736,2040.0
198749,131.0
198778,152.0
198840,884.0
198841,147.0
198855,1272.0
198866,1245.0
198886,942.0
198957,923.0
198996,139.0
199026,100.0
199047,282.0
199059,402.0
199083,742.0
199085,2006.0
199101,77.0
199115,1454.0
199122,2177.0
199137,1724.0
199176,120.0
199192,753.0
199194,1054.0
199206,80.0
199214,644.0
199224,305.0
199245,119.0
199272,75.0
199294,35.0
199321,100.0
199332,72.0
199339,380.0
199361,102.0
199365,1354.0
199368,79.0
199372,102.0
199398,840.0
199409,140.0
199426,415.0
199437,1895.0
199438,90.0
199498,101.0
199501,12.0
199526,215.0
199530,132.0
199543,1944.0
199553,1661.0
199558,345.0
199565,62.0
199595,1747.0
199603,71.0
199607,141.0
199612,138.0
199615,860.0
199616,63.0
199653,84.0
199661,298.0
199677,106.0
199693,14.0
199714,75.0
199717,728.0
199719,762.0
199720,30.0
199746,1485.0
199753,1008.0
199768,57.0
199791,118.0
199802,278.0
199807,433.0
199812,54.0
199815,402.0
199898,2222.0
199910,319.0
199959,122.0
199976,55.0
199981,1832.0
199984,77.0
199995,138.0
200002,1511.0
200003,941.0
200027,1736.0
200035,1277.0
200056,1902.0
200062,1583.0
200086,730.0
200089,1743.0
200097,222.0
200099,1173.0
200104,824.0
200110,362.0
200114,863.0
200127,320.0
200132,300.0
200138,1616.0
200139,258.0
200140,474.0
200145,721.0
200147,553.0
200149,1439.0
200152,536.0
200153,299.0
200154,1738.0
200167,4.0
200169,1915.0
200174,1513.0
200181,1316.0
200183,198.0
200185,1865.0
200191,1264.0
200194,322.0
200200,1698.0
200217,1740.0
200228,267.0
200229,2007.0
200240,1748.0
200241,475.0
200244,535.0
200246,1983.0
200259,173.0
200277,541.0
200278,1278.0
200280,893.0
200285,1908.0
200292,6.0
200304,656.0
200309,624.0
200311,1581.0
200312,860.0
200320,1658.0
200321,2086.0
200329,1965.0
200331,1040.0
200334,220.0
200335,315.0
200338,509.0
200344,989.0
200352,1068.0
200355,325.0
200357,1347.0
200363,864.0
200364,2396.0
200373,1345.0
200374,346.0
200381,1575.0
200387,1516.0
200395,1324.0
200403,338.0
200409,651.0
200415,681.0
200422,508.0
200423,1824.0
200431,1677.0
200432,738.0
200437,1243.0
200443,885.0
200446,1113.0
200448,2171.0
200451,471.0
200466,756.0
200474,1275.0
200480,1693.0
200483,339.0
200485,354.0
200501,1113.0
200516,1084.0
200523,284.0
200527,1754.0
200528,1727.0
200534,1413.0
200540,308.0
200544,1291.0
200559,573.0
200563,1799.0
200566,597.0
200572,1629.0
200579,1584.0
200582,1749.0
200587,1820.0
200592,799.0
200593,1674.0
200595,526.0
200599,2208.0
200605,1009.0
200612,680.0
200613,1688.0
200615,2594.0
200618,1655.0
200620,393.0
200623,154.0
200632,1838.0
200634,301.0
200641,1032.0
200644,1767.0
200650,242.0
200671,987.0
200685,121.0
200690,1332.0
200702,2184.0
200747,91.0
200792,182.0
200803,186.0
200841,2005.0
200869,423.0
200880,186.0
200882,341.0
200887,145.0
200895,93.0
200918,97.0
200921,1056.0
200940,294.0
200951,1585.0
200965,2898.0
200980,295.0
200989,383.0
201013,78.0
201085,96.0
201089,901.0
201177,350.0
201181,1353.0
201198,82.0
201201,221.0
201206,1170.0
201211,338.0
201217,86.0
201218,968.0
201274,27.0
201275,90.0
201325,101.0
201367,86.0
201374,147.0
201400,190.0
201414,105.0
201456,70.0
201528,430.0
201601,674.0
201625,1623.0
201651,92.0
201652,136.0
201704,94.0
201726,88.0
201740,104.0
201765,262.0
201778,954.0
201787,752.0
201828,1165.0
201834,341.0
201868,705.0
201885,1174.0
201919,1054.0
201949,94.0
201968,497.0
201980,187.0
201987,106.0
201992,107.0
201994,102.0
202002,1287.0
202040,2116.0
202084,116.0
202094,133.0
202119,141.0
202156,565.0
202157,689.0
202166,145.0
202182,95.0
202239,45.0
202248,22.0
202258,78.0
202259,1429.0
202322,31.0
202332,65.0
202360,526.0
202383,1301.0
202397,450.0
202400,142.0
202435,1363.0
202439,281.0
202449,143.0
202480,1521.0
202499,1051.0
202501,1311.0
202540,117.0
202544,894.0
202576,101.0
202604,614.0
202605,607.0
202614,124.0
202624,7.0
202630,74.0
202636,2518.0
202640,75.0
202648,598.0
202650,143.0
202654,246.0
202694,1103.0
202732,2126.0
202762,108.0
202768,248.0
202798,68.0
202821,34.0
202822,549.0
202877,550.0
202885,791.0
202889,350.0
202923,73.0
202997,2857.0
202998,86.0
203028,1146.0
203029,836.0
203047,117.0
203052,2398.0
203060,403.0
203094,87.0
203114,127.0
203136,103.0
203145,339.0
203170,3441.0
203172,534.0
203177,129.0
203217,66.0
203232,100.0
203241,2236.0
203257,34.0
203262,348.0
203265,91.0
203287,88.0
203293,83.0
203298,1430.0
203332,162.0
203342,701.0
203347,1748.0
203355,163.0
203399,965.0
203416,73.0
203423,389.0
203425,1657.0
203438,33.0
203451,122.0
203469,120.0
203483,509.0
203485,1005.0
203500,228.0
203510,1095.0
203521,349.0
203529,2042.0
203534,109.0
203542,314.0
203574,2102.0
203592,128.0
203597,467.0
203602,761.0
203643,875.0
203647,465.0
203653,124.0
203662,2267.0
203699,113.0
203707,89.0
203723,133.0
203745,1827.0
203758,672.0
203762,114.0
203779,64.0
203783,1129.0
203819,2551.0
203835,51.0
203838,109.0
203875,1123.0
203906,384.0
203937,1613.0
203957,815.0
203964,81.0
204016,536.0
204022,2012.0
204033,2299.0
204038,109.0
204040,1377.0
204047,1212.0
204062,638.0
204145,160.0
204148,886.0
204151,226.0
204172,1397.0
204181,2546.0
204199,134.0
204203,95.0
204208,1884.0
204265,121.0
204270,975.0
204274,1090.0
204289,248.0
204320,67.0
204346,1333.0
204360,1713.0
204384,74.0
204400,1669.0
204405,1667.0
204429,1064.0
204440,130.0
204447,165.0
204483,434.0
204486,1929.0
204515,151.0
204520,305.0
204528,315.0
204542,32.0
204561,175.0
204564,147.0
204583,66.0
204594,423.0
204639,1100.0
204669,847.0
204674,248.0
204712,182.0
204717,172.0
204753,1763.0
204784,432.0
204791,331.0
204808,1260.0
204875,33.0
204881,143.0
204930,435.0
204934,1375.0
204945,129.0
204972,282.0
204975,128.0
204983,94.0
205010,1215.0
205016,65.0
205075,78.0
205092,230.0
205097,83.0
205119,56.0
205166,2459.0
205221,129.0
205224,298.0
205252,2549.0
205254,93.0
205294,1927.0
205309,100.0
205325,1153.0
205373,1003.0
205377,306.0
205379,474.0
205406,1174.0
205411,1997.0
205450,109.0
205490,264.0
205521,944.0
205523,632.0
205549,157.0
205571,44.0
205591,1086.0
205629,274.0
205688,106.0
205692,73.0
205704,1311.0
205707,151.0
205714,1404.0
205723,90.0
205779,90.0
205798,120.0
205859,755.0
205863,105.0
205866,346.0
205901,95.0
205945,1644.0
205949,777.0
205955,27.0
205960,2618.0
205975,925.0
205978,656.0
205983,2108.0
205984,1324.0
206016,2841.0
206030,1510.0
206032,14.0
206045,488.0
206046,124.0
206073,103.0
206078,309.0
206084,5.0
206183,1837.0
206191,106.0
206225,163.0
206262,131.0
206263,111.0
206295,1113.0
206307,139.0
206308,1154.0
206325,2335.0
206371,124.0
206425,117.0
206438,431.0
206446,505.0
206462,35.0
206463,76.0
206472,1417.0
206503,2020.0
206506,108.0
206513,204.0
206524,2068.0
206525,2639.0
206545,116.0
206582,83.0
206621,133.0
206637,897.0
206646,332.0
206648,1747.0
206663,800.0
206725,1344.0
206766,64.0
206776,837.0
206810,104.0
206861,801.0
206868,92.0
206871,1766.0
206890,117.0
206903,100.0
206911,177.0
206914,114.0
206934,69.0
206939,98.0
206941,97.0
206977,52.0
207015,768.0
207016,2.0
207043,1329.0
207054,352.0
207075,369.0
207092,1636.0
207100,1046.0
207108,97.0
207176,1486.0
207181,143.0
207187,1103.0
207189,19.0
207213,150.0
207215,91.0
207221,1060.0
207250,1097.0
207303,1576.0
207306,1635.0
207350,850.0
207364,98.0
207425,2376.0
207442,131.0
207501,2011.0
207516,1813.0
207517,2557.0
207518,105.0
207556,2430.0
207567,128.0
207568,110.0
207592,285.0
207595,588.0
207597,162.0
207598,85.0
207629,28.0
207631,284.0
207663,94.0
207674,100.0
207690,1508.0
207715,285.0
207729,101.0
207735,122.0
207806,37.0
207825,987.0
207868,1751.0
207869,1495.0
207901,217.0
207913,395.0
207923,1341.0
207960,479.0
207974,60.0
207976,222.0
208098,768.0
208114,175.0
208151,103.0
208154,116.0
208164,20.0
208183,247.0
208185,43.0
208190,476.0
208194,1295.0
208213,1155.0
208219,1005.0
208225,214.0
208244,106.0
208284,36.0
208309,97.0
208312,6.0
208340,998.0
208347,1105.0
208395,95.0
208396,570.0
208430,205.0
208435,94.0
208460,1716.0
208470,97.0
208471,1745.0
208496,1702.0
208509,838.0
208543,322.0
208618,1522.0
208626,142.0
208627,34.0
208637,2746.0
208661,988.0
208664,116.0
208675,147.0
208685,716.0
208705,1131.0
208720,111.0
208722,1586.0
208754,94.0
208777,995.0
208779,3137.0
208795,2009.0
208820,238.0
208849,755.0
208853,1606.0
208868,2701.0
208906,23.0
208915,99.0
208927,354.0
208937,307.0
208954,57.0
209022,129.0
209091,55.0
209102,884.0
209112,113.0
209117,2828.0
209119,429.0
209151,165.0
209161,1278.0
209168,331.0
209210,1825.0
209264,2118.0
209272,46.0
209292,110.0
209299,648.0
209324,142.0
209326,710.0
209330,1779.0
209387,148.0
209410,20.0
209413,171.0
209420,602.0
209440,68.0
209441,225.0
209446,2806.0
209447,1420.0
209450,156.0
209456,111.0
209469,160.0
209523,273.0
209536,96.0
209548,94.0
209560,1186.0
209576,278.0
209595,1549.0
209619,206.0
209623,127.0
209651,18.0
209664,1791.0
209668,153.0
209670,100.0
209679,66.0
209685,1291.0
209716,98.0
209869,128.0
209891,307.0
209903,471.0
209918,93.0
209940,142.0
209961,98.0
209971,2155.0
209981,705.0
209990,91.0
210001,60.0
210011,277.0
210015,590.0
210036,141.0
210053,402.0
210073,2257.0
210088,106.0
210101,126.0
210124,1771.0
210192,953.0
210200,1713.0
210213,90.0
210242,1168.0
210287,2034.0
210296,135.0
210298,51.0
210325,2142.0
210350,1272.0
210415,1063.0
210417,52.0
210440,335.0
210445,174.0
210461,2290.0
210467,1550.0
210474,1664.0
210475,77.0
210504,1410.0
210551,79.0
210719,1938.0
210741,87.0
210768,897.0
210792,2134.0
210795,194.0
210806,79.0
210834,138.0
210836,2255.0
210837,216.0
210848,808.0
210870,125.0
210887,1668.0
210906,1719.0
210909,80.0
210936,279.0
210938,204.0
210939,17.0
210956,399.0
210969,1082.0
210985,522.0
210998,1753.0
211007,1257.0
211037,124.0
211047,160.0
211050,25.0
211061,364.0
211065,360.0
211070,2239.0
211073,125.0
211075,1397.0
211086,1035.0
211112,1008.0
211120,1282.0
211196,2626.0
211200,2229.0
211204,1955.0
211214,942.0
211232,117.0
211244,114.0
211275,120.0
211309,533.0
211310,41.0
211346,301.0
211358,421.0
211362,148.0
211379,2594.0
211393,93.0
211408,160.0
211413,75.0
211417,149.0
211426,1869.0
211451,46.0
211461,1450.0
211465,101.0
211516,1310.0
211524,1202.0
211525,1307.0
211555,143.0
211557,25.0
211574,3472.0
211599,45.0
211617,900.0
211627,893.0
211641,205.0
211642,320.0
211673,1494.0
211733,573.0
211755,1110.0
211757,116.0
211758,127.0
211762,2718.0
211768,422.0
211772,1355.0
211782,1037.0
211806,296.0
211813,141.0
211859,129.0
211861,1677.0
211874,655.0
211879,1520.0
211924,1557.0
211925,2321.0
211940,541.0
211958,729.0
211967,1004.0
211972,983.0
211993,324.0
212045,110.0
212057,134.0
212087,37.0
212092,1890.0
212166,2247.0
212168,2168.0
212171,302.0
212173,385.0
212193,67.0
212212,318.0
212223,1634.0
212243,132.0
212257,5.0
212285,1383.0
212286,629.0
212297,2098.0
212302,2535.0
212313,138.0
212324,1173.0
212343,166.0
212345,1279.0
212350,330.0
212384,90.0
212390,93.0
212400,160.0
212448,36.0
212539,234.0
212540,964.0
212569,118.0
212595,67.0
212624,14.0
212649,282.0
212650,78.0
212654,114.0
212681,670.0
212716,900.0
212721,2579.0
212723,1141.0
212746,394.0
212780,84.0
212805,84.0
212819,593.0
212864,42.0
212872,91.0
212875,578.0
212909,740.0
212924,33.0
212926,136.0
212929,103.0
212951,151.0
212957,1914.0
212959,247.0
212983,289.0
213030,169.0
213036,246.0
213052,149.0
213082,50.0
213100,152.0
213131,458.0
213162,1525.0
213166,422.0
213191,97.0
213238,1425.0
213273,2513.0
213286,213.0
213295,1393.0
213313,118.0
213319,88.0
213331,1889.0
213335,92.0
213367,185.0
213368,641.0
213476,43.0
213494,118.0
213498,372.0
213522,343.0
213547,110.0
213571,560.0
213602,3.0
213624,1100.0
213643,812.0
213669,151.0
213689,124.0
213764,373.0
213777,1603.0
213805,119.0
213815,1821.0
213819,1911.0
213869,117.0
213892,483.0
213902,69.0
213922,247.0
213937,71.0
213951,1529.0
213970,62.0
213971,1307.0
213975,131.0
213987,761.0
213997,1675.0
214003,90.0
214007,126.0
214045,323.0
214055,134.0
214078,115.0
214082,136.0
214103,135.0
214118,2483.0
214122,170.0
214130,109.0
214137,991.0
214148,1692.0
214150,1923.0
214166,1828.0
214181,481.0
214182,2384.0
214184,172.0
214188,492.0
214197,483.0
214203,2143.0
214292,1824.0
214293,158.0
214308,141.0
214310,2085.0
214314,2125.0
214331,17.0
214350,795.0
214384,2638.0
214387,288.0
214438,159.0
214443,130.0
214458,308.0
214494,1168.0
214571,117.0
214590,313.0
214632,113.0
214636,2326.0
214646,92.0
214666,388.0
214668,114.0
214695,166.0
214704,375.0
214721,2166.0
214743,111.0
214746,87.0
214770,1475.0
214779,88.0
214781,1423.0
214792,71.0
214806,9.0
214807,78.0
214809,662.0
214863,99.0
214869,323.0
214890,106.0
214907,62.0
214928,157.0
214964,638.0
214972,1812.0
214979,114.0
214980,2046.0
215042,1275.0
215084,101.0
215098,93.0
215126,1523.0
215153,2522.0
215208,93.0
215221,95.0
215226,3231.0
215237,1443.0
215243,618.0
215297,1902.0
215304,28.0
215332,1676.0
215347,2777.0
215371,145.0
215372,988.0
215389,1791.0
215404,669.0
215439,732.0
215458,1236.0
215474,97.0
215476,47.0
215507,2143.0
215515,1037.0
215534,146.0
215560,1724.0
215588,133.0
215640,971.0
215651,361.0
215677,89.0
215682,123.0
215716,173.0
215720,1381.0
215742,6.0
215762,413.0
215785,1771.0
215817,116.0
215866,300.0
215873,1801.0
215948,372.0
215973,2552.0
215975,1746.0
215978,1347.0
215990,163.0
216042,157.0
216055,42.0
216099,1422.0
216114,1235.0
216135,1755.0
216162,1775.0
216167,1600.0
216192,77.0
216200,143.0
216235,1936.0
216294,621.0
216299,2236.0
216313,260.0
216326,2321.0
216338,63.0
216354,1497.0
216395,1163.0
216417,96.0
216449,6.0
216454,352.0
216457,275.0
216491,266.0
216541,1529.0
216571,123.0
216583,480.0
216594,153.0
216626,109.0
216641,235.0
216668,150.0
216694,598.0
216765,2567.0
216777,3218.0
216791,812.0
216792,2143.0
216805,838.0
216811,164.0
216822,1139.0
216835,119.0
216867,600.0
216880,136.0
216885,79.0
216906,301.0
216907,197.0
216950,1918.0
216960,719.0
216975,120.0
216987,94.0
217001,143.0
217032,1296.0
217037,91.0
217038,239.0
217053,69.0
217067,111.0
217070,174.0
217076,127.0
217084,45.0
217097,2436.0
217115,18.0
217122,1944.0
217130,819.0
217145,280.0
217175,83.0
217179,1803.0
217208,126.0
217212,1596.0
217236,153.0
217261,1790.0
217279,105.0
217285,1195.0
217289,1582.0
217314,183.0
217335,299.0
217339,3138.0
217347,96.0
217350,750.0
217351,77.0
217375,88.0
217387,1470.0
217390,92.0
217419,130.0
217421,124.0
217436,1056.0
217444,551.0
217462,753.0
217504,1800.0
217537,145.0
217543,158.0
217544,1518.0
217550,759.0
217557,1053.0
217566,37.0
217599,1099.0
217602,1471.0
217611,136.0
217650,121.0
217664,242.0
217673,105.0
217685,37.0
217688,150.0
217703,2008.0
217718,120.0
217747,147.0
217760,139.0
217770,96.0
217801,186.0
217820,1255.0
217827,86.0
217887,2006.0
217888,3314.0
217898,2571.0
217906,452.0
217913,43.0
217928,10.0
217929,102.0
217938,1889.0
217964,93.0
218024,261.0
218033,509.0
218041,993.0
218047,124.0
218064,90.0
218079,125.0
218083,95.0
218104,90.0
218107,51.0
218127,105.0
218144,621.0
218156,38.0
218162,1109.0
218181,1499.0
218228,441.0
218247,1247.0
218269,182.0
218360,1922.0
218361,866.0
218382,1084.0
218411,1056.0
218444,176.0
218449,2182.0
218460,2037.0
218478,87.0
218499,155.0
218501,162.0
218517,11.0
218565,505.0
218574,1397.0
218597,1926.0
218622,1433.0
218696,157.0
218700,30.0
218715,754.0
218734,93.0
218749,666.0
218768,124.0
218778,387.0
218831,1075.0
218889,296.0
218897,89.0
218901,1493.0
218928,149.0
218949,716.0
218960,1011.0
219000,2589.0
219012,124.0
219043,312.0
219049,261.0
219059,884.0
219074,1266.0
219099,810.0
219110,992.0
219148,149.0
219160,1809.0
219169,779.0
219202,397.0
219214,1841.0
219239,61.0
219258,1362.0
219281,105.0
219294,1097.0
219297,11.0
219320,69.0
219374,1842.0
219388,1164.0
219397,135.0
219431,74.0
219452,958.0
219459,111.0
219462,437.0
219478,189.0
219502,93.0
219503,1711.0
219511,98.0
219513,2034.0
219517,1268.0
219527,1946.0
219547,302.0
219556,104.0
219564,96.0
219572,401.0
219579,1990.0
219601,1302.0
219640,207.0
219705,88.0
219710,99.0
219743,1009.0
219759,656.0
219808,157.0
219818,1679.0
219876,158.0
219878,2123.0
219890,2137.0
219894,985.0
219907,82.0
219950,76.0
219973,2592.0
220020,69.0
220026,213.0
220032,100.0
220038,2294.0
220041,2283.0
220052,120.0
220073,1247.0
220103,1611.0
220127,1326.0
220141,525.0
220157,1159.0
220161,2884.0
220162,1005.0
220173,32.0
220213,100.0
220214,96.0
220249,2027.0
220255,958.0
220268,111.0
220269,505.0
220285,955.0
220287,546.0
220340,1176.0
220344,267.0
220409,1618.0
220433,164.0
220444,408.0
220451,1693.0
220457,41.0
220471,1325.0
220484,129.0
220485,106.0
220497,130.0
220502,1551.0
220508,1501.0
220555,2311.0
220588,153.0
220645,38.0
220649,45.0
220650,82.0
220706,114.0
220712,107.0
220730,100.0
220744,95.0
220752,101.0
220757,69.0
220779,990.0
220791,120.0
220794,892.0
220806,1321.0
220807,262.0
220814,986.0
220816,86.0
220836,101.0
220838,153.0
220847,2265.0
220864,1197.0
220871,287.0
220890,1993.0
220899,5.0
220910,115.0
220948,2359.0
220954,303.0
220971,188.0
220977,19.0
220980,102.0
220985,1093.0
220988,627.0
221000,1435.0
221026,29.0
221044,1725.0
221099,40.0
221158,390.0
221162,318.0
221167,1665.0
221177,108.0
221213,1264.0
221219,15.0
221227,1982.0
221234,2556.0
221269,1468.0
221301,502.0
221310,1430.0
221331,2.0
221356,89.0
221429,200.0
221440,343.0
221444,526.0
221461,48.0
221468,75.0
221506,2979.0
221522,100.0
221534,149.0
221548,1049.0
221593,429.0
221634,1443.0
221655,1574.0
221659,87.0
221667,1465.0
221675,2287.0
221681,49.0
221708,946.0
221732,2993.0
221747,396.0
221771,1446.0
221777,15.0
221794,104.0
221802,89.0
221838,67.0
221846,30.0
221865,489.0
221913,15.0
221975,1282.0
221988,2318.0
222059,113.0
222079,1802.0
222086,2650.0
222100,1629.0
222109,715.0
222144,88.0
222160,1233.0
222161,86.0
